Sampling time,Reactor Temperature,Jacket Temperature,Heater current,Coolant flowrate,,,,,,,,,,,,,
2644,63.7068469,43.59085872,10,18.64298935,,,,,,,,,,,,,
2644.5,63.67576091,43.54006461,10,18.62061813,,,,,,,,,,,,,
2645,63.89336286,43.54006461,10,18.59808139,,,,,,,,,,,,,
2645.5,63.98662084,43.8194322,10,18.57537971,,,,,,,,,,,,,
2646,64.11096482,43.08291765,10,18.55251363,,,,,,,,,,,,,
2646.5,63.92444886,43.89562336,10,18.52948375,,,,,,,,,,,,,
2647,63.95553485,43.59085872,10,18.50629063,,,,,,,,,,,,,
2647.5,63.98662084,43.54006461,10,18.48293485,,,,,,,,,,,,,
2648,63.98662084,43.8194322,10,18.459417,,,,,,,,,,,,,
2648.5,64.2042228,43.56546167,10,18.43573766,,,,,,,,,,,,,
2649,63.92444886,43.76863809,10,18.41189743,,,,,,,,,,,,,
2649.5,64.26639479,43.8194322,10,18.3878969,,,,,,,,,,,,,
2650,63.83119088,43.36228524,10,18.36373668,,,,,,,,,,,,,
2650.5,63.64467492,43.66704988,10,18.33941736,,,,,,,,,,,,,
2651,64.39073876,44.1495939,10,18.31493956,,,,,,,,,,,,,
2651.5,64.2042228,43.79403515,10,18.29030388,,,,,,,,,,,,,
2652,64.35965277,43.59085872,10,18.26551095,,,,,,,,,,,,,
2652.5,64.35965277,43.69244693,10,18.24056138,,,,,,,,,,,,,
2653,64.39073876,44.37816738,10,18.21545579,,,,,,,,,,,,,
2653.5,64.48399674,44.42896149,10,18.19019482,,,,,,,,,,,,,
2654,64.88811466,44.12419684,10,18.1647791,,,,,,,,,,,,,
2654.5,65.75852247,44.1495939,10,18.13920925,,,,,,,,,,,,,
2655,65.32331856,44.83531434,10,18.11348593,,,,,,,,,,,,,
2655.5,64.60834071,43.79403515,10,18.08760977,,,,,,,,,,,,,
2656,64.51508273,43.79403515,10,18.06158142,,,,,,,,,,,,,
2656.5,64.79485667,43.97181452,10,18.03540153,,,,,,,,,,,,,
2657,64.39073876,43.59085872,10,18.00907076,,,,,,,,,,,,,
2657.5,63.98662084,44.5305497,10,17.98258975,,,,,,,,,,,,,
2658,64.63942671,43.76863809,10,17.95595919,,,,,,,,,,,,,
2658.5,64.6705127,43.79403515,10,17.92917973,,,,,,,,,,,,,
2659,63.64467492,43.56546167,10,17.90225203,,,,,,,,,,,,,
2659.5,65.91395244,44.73372613,10,17.87517678,,,,,,,,,,,,,
2660,64.63942671,43.97181452,10,17.84795465,,,,,,,,,,,,,
2660.5,64.11096482,43.79403515,10,17.82058633,,,,,,,,,,,,,
2661,65.38549055,44.5305497,10,17.79307249,,,,,,,,,,,,,
2661.5,64.88811466,43.97181452,10,17.76541382,,,,,,,,,,,,,
2662,63.98662084,43.69244693,10,17.73761102,,,,,,,,,,,,,
2662.5,64.82594267,43.8194322,10,17.70966477,,,,,,,,,,,,,
2663,65.07463062,44.02260863,10,17.68157579,,,,,,,,,,,,,
2663.5,64.88811466,43.89562336,10,17.65334477,,,,,,,,,,,,,
2664,64.95028664,43.97181452,10,17.62497241,,,,,,,,,,,,,
2664.5,65.91395244,44.22578506,10,17.59645943,,,,,,,,,,,,,
2665,64.95028664,44.30197622,10,17.56780654,,,,,,,,,,,,,
2665.5,66.34915635,44.47975559,10,17.53901445,,,,,,,,,,,,,
2666,65.07463062,43.92102042,10,17.51008389,,,,,,,,,,,,,
2666.5,66.00721042,44.1495939,10,17.48101558,,,,,,,,,,,,,
2667,65.07463062,44.04800568,10,17.45181024,,,,,,,,,,,,,
2667.5,65.07463062,43.54006461,10,17.4224686,,,,,,,,,,,,,
2668,64.79485667,43.00672649,10,17.39299141,,,,,,,,,,,,,
2668.5,64.35965277,43.18450586,10,17.36337939,,,,,,,,,,,,,
2669,65.07463062,43.4384764,10,17.33363328,,,,,,,,,,,,,
2669.5,65.72743648,43.92102042,10,17.30375384,,,,,,,,,,,,,
2670,64.95028664,44.32737327,10,17.2737418,,,,,,,,,,,,,
2670.5,66.5978443,44.1495939,10,17.24359792,,,,,,,,,,,,,
2671,65.6341785,43.36228524,10,17.21332295,,,,,,,,,,,,,
2671.5,66.34915635,44.40356443,10,17.18291765,,,,,,,,,,,,,
2672,66.78436026,44.75912318,10,17.15238277,,,,,,,,,,,,,
2672.5,65.66526449,43.69244693,10,17.12171909,,,,,,,,,,,,,
2673,65.78960847,43.92102042,10,17.09092736,,,,,,,,,,,,,
2673.5,66.47350032,45.08928488,10,17.06000836,,,,,,,,,,,,,
2674,65.60309251,42.70196185,10,17.02896285,,,,,,,,,,,,,
2674.5,65.32331856,44.37816738,10,16.99779163,,,,,,,,,,,,,
2675,66.03829641,43.76863809,10,16.96649546,,,,,,,,,,,,,
2675.5,66.5667583,44.32737327,10,16.93507513,,,,,,,,,,,,,
2676,65.78960847,44.42896149,10,16.90353142,,,,,,,,,,,,,
2676.5,65.78960847,44.02260863,10,16.87186512,,,,,,,,,,,,,
2677,64.63942671,43.54006461,10,16.84007703,,,,,,,,,,,,,
2677.5,65.85178045,44.02260863,10,16.80816794,,,,,,,,,,,,,
2678,65.72743648,44.32737327,10,16.77613864,,,,,,,,,,,,,
2678.5,65.88286645,44.98769666,10,16.74398994,,,,,,,,,,,,,
2679,65.91395244,43.92102042,10,16.71172264,,,,,,,,,,,,,
2679.5,66.62893029,44.17499095,10,16.67933754,,,,,,,,,,,,,
2680,66.34915635,43.66704988,10,16.64683547,,,,,,,,,,,,,
2680.5,66.28698436,43.71784399,10,16.61421722,,,,,,,,,,,,,
2681,64.95028664,43.33688818,10,16.58148362,,,,,,,,,,,,,
2681.5,66.62893029,43.76863809,10,16.54863548,,,,,,,,,,,,,
2682,66.00721042,43.59085872,10,16.51567362,,,,,,,,,,,,,
2682.5,66.06938241,43.69244693,10,16.48259887,,,,,,,,,,,,,
2683,66.34915635,43.36228524,10,16.44941206,,,,,,,,,,,,,
2683.5,66.06938241,44.12419684,10,16.41611402,,,,,,,,,,,,,
2684,66.5667583,44.07340274,10,16.38270557,,,,,,,,,,,,,
2684.5,65.54092052,43.54006461,10,16.34918755,,,,,,,,,,,,,
2685,66.41132834,44.04800568,10,16.3155608,,,,,,,,,,,,,
2685.5,67.18847817,44.60674086,10,16.28182617,,,,,,,,,,,,,
2686,65.6341785,44.50515265,10,16.24798449,,,,,,,,,,,,,
2686.5,66.47350032,44.02260863,10,16.21403661,,,,,,,,,,,,,
2687,66.72218827,44.12419684,10,16.17998338,,,,,,,,,,,,,
2687.5,66.47350032,44.12419684,10,16.14582565,,,,,,,,,,,,,
2688,66.5667583,43.79403515,10,16.11156427,,,,,,,,,,,,,
2688.5,66.62893029,43.8194322,10,16.07720011,,,,,,,,,,,,,
2689,66.19372638,43.08291765,10,16.04273401,,,,,,,,,,,,,
2689.5,66.87761824,43.76863809,10,16.00816685,,,,,,,,,,,,,
2690,65.60309251,43.08291765,10,15.97349949,,,,,,,,,,,,,
2690.5,66.50458632,43.18450586,10,15.93873278,,,,,,,,,,,,,
2691,66.75327426,44.1495939,10,15.90386761,,,,,,,,,,,,,
2691.5,66.47350032,44.1495939,10,15.86890484,,,,,,,,,,,,,
2692,66.62893029,44.04800568,10,15.83384535,,,,,,,,,,,,,
2692.5,66.72218827,43.89562336,10,15.79869002,,,,,,,,,,,,,
2693,66.5667583,43.97181452,10,15.76343971,,,,,,,,,,,,,
2693.5,66.90870423,44.04800568,10,15.72809532,,,,,,,,,,,,,
2694,65.78960847,43.76863809,10,15.69265773,,,,,,,,,,,,,
2694.5,66.90870423,43.97181452,10,15.65712782,,,,,,,,,,,,,
2695,66.87761824,43.97181452,10,15.62150649,,,,,,,,,,,,,
2695.5,67.03304821,43.59085872,10,15.58579462,,,,,,,,,,,,,
2696,66.69110228,43.51466756,10,15.5499931,,,,,,,,,,,,,
2696.5,67.996714,44.30197622,10,15.51410283,,,,,,,,,,,,,
2697,66.1004684,42.87974122,10,15.47812471,,,,,,,,,,,,,
2697.5,67.00196221,43.23529997,10,15.44205964,,,,,,,,,,,,,
2698,68.12105798,44.75912318,10,15.40590851,,,,,,,,,,,,,
2698.5,67.0641342,44.17499095,10,15.36967224,,,,,,,,,,,,,
2699,66.19372638,43.41307935,10,15.33335173,,,,,,,,,,,,,
2699.5,67.12630619,43.31149113,10,15.29694788,,,,,,,,,,,,,
2700,67.00196221,43.00672649,10,15.26046161,,,,,,,,,,,,,
2700.5,67.15739218,44.04800568,10,15.22389383,,,,,,,,,,,,,
2701,67.18847817,44.04800568,10,15.18724545,,,,,,,,,,,,,
2701.5,67.00196221,43.54006461,10,15.15051739,,,,,,,,,,,,,
2702,68.83603583,44.22578506,10,15.11371057,,,,,,,,,,,,,
2702.5,67.12630619,43.56546167,10,15.0768259,,,,,,,,,,,,,
2703,66.41132834,43.76863809,10,15.03986432,,,,,,,,,,,,,
2703.5,66.72218827,43.1083147,10,15.00282674,,,,,,,,,,,,,
2704,68.08997198,45.08928488,10,14.96571408,,,,,,,,,,,,,
2704.5,67.25065016,43.8194322,10,14.92852729,,,,,,,,,,,,,
2705,67.31282215,43.92102042,10,14.89126728,,,,,,,,,,,,,
2705.5,67.87237003,43.79403515,10,14.85393499,,,,,,,,,,,,,
2706,67.46825211,44.12419684,10,14.81653135,,,,,,,,,,,,,
2706.5,66.47350032,43.79403515,10,14.7790573,,,,,,,,,,,,,
2707,68.12105798,44.25118211,10,14.74151377,,,,,,,,,,,,,
2707.5,67.46825211,44.75912318,10,14.70390171,,,,,,,,,,,,,
2708,67.43716612,43.4384764,10,14.66622204,,,,,,,,,,,,,
2708.5,68.58734788,44.78452023,10,14.62847573,,,,,,,,,,,,,
2709,67.62368208,43.59085872,10,14.5906637,,,,,,,,,,,,,
2709.5,67.46825211,44.04800568,10,14.5527869,,,,,,,,,,,,,
2710,67.62368208,43.97181452,10,14.51484628,,,,,,,,,,,,,
2710.5,67.71694006,44.1495939,10,14.4768428,,,,,,,,,,,,,
2711,67.84128404,43.97181452,10,14.43877739,,,,,,,,,,,,,
2711.5,67.87237003,43.92102042,10,14.40065101,,,,,,,,,,,,,
2712,67.74802606,43.56546167,10,14.36246462,,,,,,,,,,,,,
2712.5,67.81019804,43.97181452,10,14.32421916,,,,,,,,,,,,,
2713,67.18847817,44.5305497,10,14.2859156,,,,,,,,,,,,,
2713.5,67.0641342,43.79403515,10,14.24755489,,,,,,,,,,,,,
2714,68.46300391,44.30197622,10,14.209138,,,,,,,,,,,,,
2714.5,67.59259609,44.07340274,10,14.17066587,,,,,,,,,,,,,
2715,67.84128404,44.04800568,10,14.13213948,,,,,,,,,,,,,
2715.5,67.87237003,43.97181452,10,14.09355979,,,,,,,,,,,,,
2716,67.15739218,43.59085872,10,14.05492775,,,,,,,,,,,,,
2716.5,68.36974593,44.58134381,10,14.01624435,,,,,,,,,,,,,
2717,67.87237003,44.22578506,10,13.97751053,,,,,,,,,,,,,
2717.5,68.12105798,43.97181452,10,13.93872728,,,,,,,,,,,,,
2718,67.84128404,44.02260863,10,13.89989556,,,,,,,,,,,,,
2718.5,68.12105798,44.12419684,10,13.86101635,,,,,,,,,,,,,
2719,67.46825211,44.02260863,10,13.82209061,,,,,,,,,,,,,
2719.5,67.15739218,43.8194322,10,13.78311931,,,,,,,,,,,,,
2720,67.84128404,45.2416672,10,13.74410344,,,,,,,,,,,,,
2720.5,67.18847817,43.33688818,10,13.70504397,,,,,,,,,,,,,
2721,68.27648794,43.71784399,10,13.66594187,,,,,,,,,,,,,
2721.5,68.0278,44.12419684,10,13.62679812,,,,,,,,,,,,,
2722,68.15214397,44.17499095,10,13.5876137,,,,,,,,,,,,,
2722.5,68.12105798,44.07340274,10,13.54838959,,,,,,,,,,,,,
2723,68.36974593,43.97181452,10,13.50912677,,,,,,,,,,,,,
2723.5,68.46300391,44.40356443,10,13.46982623,,,,,,,,,,,,,
2724,68.0278,43.8194322,10,13.43048894,,,,,,,,,,,,,
2724.5,68.18322996,44.1495939,10,13.39111588,,,,,,,,,,,,,
2725,67.96562801,44.04800568,10,13.35170805,,,,,,,,,,,,,
2725.5,68.58734788,44.1495939,10,13.31226643,,,,,,,,,,,,,
2726,67.74802606,43.41307935,10,13.272792,,,,,,,,,,,,,
2726.5,68.18322996,45.2416672,10,13.23328575,,,,,,,,,,,,,
2727,68.0278,43.41307935,10,13.19374866,,,,,,,,,,,,,
2727.5,68.86712182,43.76863809,10,13.15418174,,,,,,,,,,,,,
2728,68.27648794,43.18450586,10,13.11458596,,,,,,,,,,,,,
2728.5,68.43191791,44.83531434,10,13.07496231,,,,,,,,,,,,,
2729,68.58734788,44.88610845,10,13.03531179,,,,,,,,,,,,,
2729.5,68.71169185,44.12419684,10,12.99563539,,,,,,,,,,,,,
2730,68.46300391,44.1495939,10,12.95593409,,,,,,,,,,,,,
2730.5,68.27648794,44.1495939,10,12.9162089,,,,,,,,,,,,,
2731,69.08472378,44.32737327,10,12.87646081,,,,,,,,,,,,,
2731.5,69.24015374,45.11468193,10,12.8366908,,,,,,,,,,,,,
2732,68.55626189,43.51466756,10,12.79689987,,,,,,,,,,,,,
2732.5,68.55626189,44.32737327,10,12.75708903,,,,,,,,,,,,,
2733,68.58734788,44.32737327,10,12.71725925,,,,,,,,,,,,,
2733.5,68.36974593,44.1495939,10,12.67741154,,,,,,,,,,,,,
2734,68.36974593,44.1495939,10,12.6375469,,,,,,,,,,,,,
2734.5,68.55626189,44.25118211,10,12.59766632,,,,,,,,,,,,,
2735,69.36449772,44.73372613,10,12.5577708,,,,,,,,,,,,,
2735.5,68.58734788,44.60674086,10,12.51786134,,,,,,,,,,,,,
2736,68.46300391,43.92102042,10,12.47793892,,,,,,,,,,,,,
2736.5,68.52517589,44.22578506,10,12.43800456,,,,,,,,,,,,,
2737,68.58734788,44.1495939,10,12.39805925,,,,,,,,,,,,,
2737.5,68.52517589,44.88610845,10,12.35810399,,,,,,,,,,,,,
2738,68.0278,44.32737327,10,12.31813977,,,,,,,,,,,,,
2738.5,68.15214397,43.79403515,10,12.2781676,,,,,,,,,,,,,
2739,68.55626189,44.1495939,10,12.23818848,,,,,,,,,,,,,
2739.5,68.58734788,44.1495939,10,12.1982034,,,,,,,,,,,,,
2740,69.02255179,45.72421121,10,12.15821337,,,,,,,,,,,,,
2740.5,68.58734788,43.8194322,10,12.11821938,,,,,,,,,,,,,
2741,68.55626189,44.83531434,10,12.07822244,,,,,,,,,,,,,
2741.5,68.58734788,44.5305497,10,12.03822354,,,,,,,,,,,,,
2742,68.58734788,44.75912318,10,11.99822369,,,,,,,,,,,,,
2742.5,68.64951987,44.68293202,10,11.95822388,,,,,,,,,,,,,
2743,67.43716612,43.97181452,10,11.91822511,,,,,,,,,,,,,
2743.5,68.9914658,45.85119648,10,11.87822839,,,,,,,,,,,,,
2744,68.46300391,44.1495939,10,11.83823471,,,,,,,,,,,,,
2744.5,69.24015374,45.14007898,10,11.79824508,,,,,,,,,,,,,
2745,68.55626189,44.83531434,10,11.75826049,,,,,,,,,,,,,
2745.5,68.64951987,44.83531434,10,11.71828194,,,,,,,,,,,,,
2746,67.84128404,43.97181452,10,11.67831044,,,,,,,,,,,,,
2746.5,68.58734788,44.83531434,10,11.63834698,,,,,,,,,,,,,
2747,68.0278,45.31785836,10,11.59839256,,,,,,,,,,,,,
2747.5,68.55626189,44.88610845,10,11.55844818,,,,,,,,,,,,,
2748,69.24015374,45.14007898,10,11.51851484,,,,,,,,,,,,,
2748.5,69.02255179,45.54643184,10,11.47859354,,,,,,,,,,,,,
2749,67.84128404,44.83531434,10,11.43868527,,,,,,,,,,,,,
2749.5,68.36974593,44.83531434,10,11.39879104,,,,,,,,,,,,,
2750,69.39558371,45.36865246,10,11.35891183,,,,,,,,,,,,,
2750.5,68.15214397,44.32737327,10,11.31904865,,,,,,,,,,,,,
2751,68.58734788,45.21627014,10,11.2792025,,,,,,,,,,,,,
2751.5,68.55626189,45.31785836,10,11.23937437,,,,,,,,,,,,,
2752,67.68585407,45.36865246,10,11.19956525,,,,,,,,,,,,,
2752.5,68.55626189,44.83531434,10,11.15977614,,,,,,,,,,,,,
2753,68.58734788,45.19087309,10,11.12000804,,,,,,,,,,,,,
2753.5,67.74802606,45.54643184,10,11.08026193,,,,,,,,,,,,,
2754,68.83603583,44.88610845,10,11.04053883,,,,,,,,,,,,,
2754.5,68.71169185,45.85119648,10,11.0008397,,,,,,,,,,,,,
2755,67.81019804,44.5305497,10,10.96116556,,,,,,,,,,,,,
2755.5,68.77386384,45.03849077,10,10.92151739,,,,,,,,,,,,,
2756,68.58734788,45.21627014,10,10.88189618,,,,,,,,,,,,,
2756.5,68.27648794,44.50515265,10,10.84230292,,,,,,,,,,,,,
2757,69.20906775,45.39404952,10,10.8027386,,,,,,,,,,,,,
2757.5,68.36974593,45.08928488,10,10.76320422,,,,,,,,,,,,,
2758,68.12105798,45.19087309,10,10.72370075,,,,,,,,,,,,,
2758.5,68.43191791,45.31785836,10,10.6842292,,,,,,,,,,,,,
2759,68.46300391,45.31785836,10,10.64479053,,,,,,,,,,,,,
2759.5,68.15214397,45.54643184,10,10.60538575,,,,,,,,,,,,,
2760,68.46300391,45.36865246,10,10.56601583,,,,,,,,,,,,,
2760.5,68.15214397,45.49563773,10,10.52668176,,,,,,,,,,,,,
2761,68.52517589,45.54643184,10,10.48738453,,,,,,,,,,,,,
2761.5,68.46300391,45.31785836,10,10.44812511,,,,,,,,,,,,,
2762,68.18322996,45.31785836,10,10.40890449,,,,,,,,,,,,,
2762.5,67.96562801,45.31785836,10,10.36972364,,,,,,,,,,,,,
2763,68.43191791,46.43532871,10,10.33058355,,,,,,,,,,,,,
2763.5,67.87237003,45.9527847,10,10.2914852,,,,,,,,,,,,,
2764,68.27648794,45.31785836,10,10.25242956,,,,,,,,,,,,,
2764.5,68.58734788,45.39404952,10,10.21341761,,,,,,,,,,,,,
2765,68.12105798,45.49563773,10,10.17445032,,,,,,,,,,,,,
2765.5,68.36974593,45.08928488,10,10.13552867,,,,,,,,,,,,,
2766,68.18322996,45.49563773,10,10.09665363,,,,,,,,,,,,,
2766.5,68.83603583,44.93690256,10,10.05782618,,,,,,,,,,,,,
2767,67.18847817,44.93690256,10,10.01904728,,,,,,,,,,,,,
2767.5,68.0278,45.39404952,10,9.980317907,,,,,,,,,,,,,
2768,68.36974593,45.54643184,10,9.941639024,,,,,,,,,,,,,
2768.5,67.96562801,45.80040237,10,9.903011599,,,,,,,,,,,,,
2769,68.0278,45.49563773,10,9.8644366,,,,,,,,,,,,,
2769.5,68.0278,44.68293202,10,9.825914989,,,,,,,,,,,,,
2770,68.64951987,46.53691693,10,9.78744773,,,,,,,,,,,,,
2770.5,68.18322996,45.59722595,10,9.749035785,,,,,,,,,,,,,
2771,68.12105798,45.14007898,10,9.710680114,,,,,,,,,,,,,
2771.5,67.68585407,45.54643184,10,9.672381675,,,,,,,,,,,,,
2772,68.68060586,45.85119648,10,9.634141428,,,,,,,,,,,,,
2772.5,67.996714,46.10516702,10,9.595960326,,,,,,,,,,,,,
2773,68.68060586,45.59722595,10,9.557839325,,,,,,,,,,,,,
2773.5,68.12105798,46.43532871,10,9.519779379,,,,,,,,,,,,,
2774,67.96562801,45.47024068,10,9.481781437,,,,,,,,,,,,,
2774.5,68.12105798,45.54643184,10,9.443846451,,,,,,,,,,,,,
2775,67.18847817,44.73372613,10,9.405975369,,,,,,,,,,,,,
2775.5,67.87237003,45.54643184,10,9.368169137,,,,,,,,,,,,,
2776,67.49933811,45.36865246,10,9.3304287,,,,,,,,,,,,,
2776.5,67.87237003,45.74960827,10,9.292755003,,,,,,,,,,,,,
2777,67.996714,45.47024068,10,9.255148987,,,,,,,,,,,,,
2777.5,67.68585407,45.36865246,10,9.217611592,,,,,,,,,,,,,
2778,67.62368208,45.90199059,10,9.180143757,,,,,,,,,,,,,
2778.5,67.84128404,46.43532871,10,9.142746418,,,,,,,,,,,,,
2779,67.74802606,45.72421121,10,9.10542051,,,,,,,,,,,,,
2779.5,67.87237003,45.80040237,10,9.068166966,,,,,,,,,,,,,
2780,67.31282215,45.67341711,10,9.030986718,,,,,,,,,,,,,
2780.5,67.49933811,45.69881416,10,8.993880695,,,,,,,,,,,,,
2781,67.25065016,45.82579943,10,8.956849825,,,,,,,,,,,,,
2781.5,68.12105798,45.74960827,10,8.919895034,,,,,,,,,,,,,
2782,67.68585407,46.43532871,10,8.883017245,,,,,,,,,,,,,
2782.5,67.25065016,45.19087309,10,8.84621738,,,,,,,,,,,,,
2783,68.64951987,46.89247567,10,8.80949636,,,,,,,,,,,,,
2783.5,68.46300391,46.86707862,10,8.772855103,,,,,,,,,,,,,
2784,67.84128404,45.85119648,10,8.736294523,,,,,,,,,,,,,
2784.5,67.49933811,45.90199059,10,8.699815537,,,,,,,,,,,,,
2785,67.46825211,45.90199059,10,8.663419054,,,,,,,,,,,,,
2785.5,67.43716612,46.05437291,10,8.627105986,,,,,,,,,,,,,
2786,67.68585407,45.9527847,10,8.590877241,,,,,,,,,,,,,
2786.5,67.68585407,45.90199059,10,8.554733723,,,,,,,,,,,,,
2787,68.27648794,46.20675523,10,8.518676336,,,,,,,,,,,,,
2787.5,67.25065016,45.54643184,10,8.482705983,,,,,,,,,,,,,
2788,67.43716612,46.18135818,10,8.446823561,,,,,,,,,,,,,
2788.5,67.74802606,46.3337405,10,8.411029969,,,,,,,,,,,,,
2789,67.18847817,46.10516702,10,8.375326101,,,,,,,,,,,,,
2789.5,67.46825211,46.07976996,10,8.33971285,,,,,,,,,,,,,
2790,67.49933811,45.49563773,10,8.304191105,,,,,,,,,,,,,
2790.5,67.996714,47.17184326,10,8.268761756,,,,,,,,,,,,,
2791,67.28173615,45.85119648,10,8.233425687,,,,,,,,,,,,,
2791.5,67.43716612,46.43532871,10,8.198183783,,,,,,,,,,,,,
2792,67.18847817,45.74960827,10,8.163036924,,,,,,,,,,,,,
2792.5,66.87761824,46.3845346,10,8.127985988,,,,,,,,,,,,,
2793,67.18847817,45.47024068,10,8.093031853,,,,,,,,,,,,,
2793.5,67.28173615,46.86707862,10,8.058175392,,,,,,,,,,,,,
2794,67.25065016,46.25754934,10,8.023417476,,,,,,,,,,,,,
2794.5,67.15739218,45.72421121,10,7.988758975,,,,,,,,,,,,,
2795,68.24540195,46.96866684,10,7.954200754,,,,,,,,,,,,,
2795.5,67.18847817,46.40993166,10,7.919743678,,,,,,,,,,,,,
2796,67.84128404,46.51151987,10,7.885388608,,,,,,,,,,,,,
2796.5,67.0641342,46.43532871,10,7.851136404,,,,,,,,,,,,,
2797,67.15739218,46.43532871,10,7.816987921,,,,,,,,,,,,,
2797.5,66.47350032,46.40993166,10,7.782944012,,,,,,,,,,,,,
2798,66.69110228,46.51151987,10,7.74900553,,,,,,,,,,,,,
2798.5,66.90870423,46.56231398,10,7.715173323,,,,,,,,,,,,,
2799,66.87761824,47.01946094,10,7.681448236,,,,,,,,,,,,,
2799.5,66.72218827,46.20675523,10,7.647831113,,,,,,,,,,,,,
2800,67.0641342,46.3337405,10,7.614322794,,,,,,,,,,,,,
2800.5,67.00196221,46.43532871,10,7.580924116,,,,,,,,,,,,,
2801,66.31807036,46.25754934,10,7.547635915,,,,,,,,,,,,,
2801.5,66.72218827,46.68929925,10,7.514459023,,,,,,,,,,,,,
2802,66.62893029,46.61310809,10,7.481394269,,,,,,,,,,,,,
2802.5,66.62893029,46.79088746,10,7.44844248,,,,,,,,,,,,,
2803,66.75327426,46.56231398,10,7.41560448,,,,,,,,,,,,,
2803.5,67.03304821,46.53691693,10,7.38288109,,,,,,,,,,,,,
2804,67.12630619,47.37501969,10,7.350273127,,,,,,,,,,,,,
2804.5,66.00721042,46.61310809,10,7.317781407,,,,,,,,,,,,,
2805,67.71694006,47.044858,10,7.285406742,,,,,,,,,,,,,
2805.5,66.5978443,46.56231398,10,7.253149942,,,,,,,,,,,,,
2806,66.72218827,46.63850514,10,7.221011813,,,,,,,,,,,,,
2806.5,66.5978443,46.68929925,10,7.188993158,,,,,,,,,,,,,
2807,66.50458632,46.68929925,10,7.157094779,,,,,,,,,,,,,
2807.5,67.18847817,46.07976996,10,7.125317471,,,,,,,,,,,,,
2808,66.03829641,46.81628451,10,7.093662031,,,,,,,,,,,,,
2808.5,67.31282215,47.45121085,10,7.062129249,,,,,,,,,,,,,
2809,66.5667583,47.45121085,10,7.030719913,,,,,,,,,,,,,
2809.5,67.0641342,46.25754934,10,6.999434809,,,,,,,,,,,,,
2810,65.78960847,46.68929925,10,6.968274719,,,,,,,,,,,,,
2810.5,66.34915635,46.89247567,10,6.937240421,,,,,,,,,,,,,
2811,65.66526449,46.61310809,10,6.906332693,,,,,,,,,,,,,
2811.5,66.34915635,46.96866684,10,6.875552306,,,,,,,,,,,,,
2812,66.19372638,46.96866684,10,6.844900029,,,,,,,,,,,,,
2812.5,67.15739218,47.14644621,10,6.81437663,,,,,,,,,,,,,
2813,66.34915635,47.12104916,10,6.783982872,,,,,,,,,,,,,
2813.5,66.22481238,46.91787273,10,6.753719513,,,,,,,,,,,,,
2814,65.78960847,46.76549041,10,6.723587311,,,,,,,,,,,,,
2814.5,66.00721042,47.044858,10,6.69358702,,,,,,,,,,,,,
2815,67.00196221,48.1877254,10,6.663719388,,,,,,,,,,,,,
2815.5,66.22481238,46.81628451,10,6.633985163,,,,,,,,,,,,,
2816,66.22481238,46.20675523,10,6.604385088,,,,,,,,,,,,,
2816.5,66.87761824,47.62899023,10,6.574919903,,,,,,,,,,,,,
2817,66.41132834,47.22263737,10,6.545590345,,,,,,,,,,,,,
2817.5,65.91395244,46.96866684,10,6.516397147,,,,,,,,,,,,,
2818,65.91395244,46.89247567,10,6.487341039,,,,,,,,,,,,,
2818.5,66.72218827,47.24803442,10,6.458422747,,,,,,,,,,,,,
2819,65.88286645,46.89247567,10,6.429642994,,,,,,,,,,,,,
2819.5,66.41132834,47.17184326,10,6.401002499,,,,,,,,,,,,,
2820,66.62893029,47.0956521,10,6.37250198,,,,,,,,,,,,,
2820.5,66.28698436,47.57819612,10,6.344142147,,,,,,,,,,,,,
2821,65.38549055,46.43532871,10,6.315923711,,,,,,,,,,,,,
2821.5,64.95028664,46.10516702,10,6.287847376,,,,,,,,,,,,,
2822,65.72743648,46.89247567,10,6.259913845,,,,,,,,,,,,,
2822.5,66.41132834,47.24803442,10,6.232123815,,,,,,,,,,,,,
2823,66.19372638,48.16232835,10,6.204477982,,,,,,,,,,,,,
2823.5,65.75852247,47.22263737,10,6.176977037,,,,,,,,,,,,,
2824,65.75852247,46.96866684,10,6.149621667,,,,,,,,,,,,,
2824.5,65.78960847,47.22263737,10,6.122412557,,,,,,,,,,,,,
2825,65.78960847,47.24803442,10,6.095350385,,,,,,,,,,,,,
2825.5,66.5978443,47.70518139,10,6.06843583,,,,,,,,,,,,,
2826,65.54092052,46.43532871,10,6.041669564,,,,,,,,,,,,,
2826.5,65.91395244,47.32422558,10,6.015052255,,,,,,,,,,,,,
2827,64.51508273,46.63850514,10,5.98858457,,,,,,,,,,,,,
2827.5,66.75327426,47.60359317,10,5.96226717,,,,,,,,,,,,,
2828,65.50983452,47.0956521,10,5.936100713,,,,,,,,,,,,,
2828.5,64.95028664,47.12104916,10,5.910085853,,,,,,,,,,,,,
2829,64.45291075,46.05437291,10,5.88422324,,,,,,,,,,,,,
2829.5,65.75852247,45.90199059,10,5.858513522,,,,,,,,,,,,,
2830,64.60834071,46.76549041,10,5.83295734,,,,,,,,,,,,,
2830.5,65.38549055,47.0956521,10,5.807555335,,,,,,,,,,,,,
2831,64.39073876,46.43532871,10,5.78230814,,,,,,,,,,,,,
2831.5,66.41132834,47.60359317,10,5.757216387,,,,,,,,,,,,,
2832,64.95028664,47.32422558,10,5.732280703,,,,,,,,,,,,,
